REF,AAA-System,AAAAlloys,AAAAAAProcessing Condition,PHASE,Phase,H    ev/atom,Hf  kJ/mol,Hmix,Smix/R,Delta,HV,Modulus (GPa),yield(MPa),compressive stregth,Ε(%),Ag,Al,Au,B,Be,C,Ca,Ce,Co,Cr,Cu,Dy,Er,Fe,Ga,Gd,Ge,Hf,La,Li,Lu,Mg,Mn,Mo,Nb,Nd,Ni,Pd,Pr,Rh,Ru,Sc,Si,Sm,Sn,Sr,Ta,Tb,Ti,Tm,V,W,Y,Yb,Zn,Zr
129,Co-Fe-Mn-Ti-V-Zr,CoFeMnTiV1.3Zr,AC,IM,C14,-0.343,-33.09,-17.7778,-1.786410976,9.104612491,,,,,,0,0,0,0,0,0,,,0.158730159,0,0,0,,0.158730159,,0,0,0,,0,0,0,0.158730159,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0.158730159,0,0.206349206,0,0,,0,0.158730159
129,Co-Fe-Mn-Ti-V-Zr,CoFeMnTiVZr1.3,AC,IM,C14,-0.344,-33.19,-19.5011,-1.786410976,9.664371268,,,,,,0,0,0,0,0,0,,,0.158730159,0,0,0,,0.158730159,,0,0,0,,0,0,0,0.158730159,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0.158730159,0,0.158730159,0,0,,0,0.206349206
129,Co-Fe-Mn-Ti-V-Zr,CoFeMnTiV0.7Zr,AC,IM,C14,-0.35,-33.77,-19.6491,-1.784268361,9.446179463,,,,,,0,0,0,0,0,0,,,0.175438596,0,0,0,,0.175438596,,0,0,0,,0,0,0,0.175438596,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0.175438596,0,0.122807018,0,0,,0,0.175438596
129,Co-Fe-Mn-Ti-V-Zr,CoFeMnTiVZr0.7,AC,IM,C14,-0.355,-34.25,-17.5439,-1.784268361,8.71119353,,,,,,0,0,0,0,0,0,,,0.175438596,0,0,0,,0.175438596,,0,0,0,,0,0,0,0.175438596,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0.175438596,0,0.175438596,0,0,,0,0.122807018
129,Co-Fe-Mn-Ti-V-Zr,CoFeMnTi1.5VZr,AC,IM,C14,-0.355,-34.25,-18.5089,-1.778233306,9.037052368,,,,,,0,0,0,0,0,0,,,0.153846154,0,0,0,,0.153846154,,0,0,0,,0,0,0,0.153846154,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0.230769231,0,0.153846154,0,0,,0,0.153846154
129,Co-Fe-Mn-Ti-V-Zr,CoFeMnTiV1.6Zr,AC,IM,C14,-0.332,-32.03,-16.9697,-1.773129375,8.945757851,,,,,,0,0,0,0,0,0,,,0.151515152,0,0,0,,0.151515152,,0,0,0,,0,0,0,0.151515152,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0.151515152,0,0.242424242,0,0,,0,0.151515152
129,Co-Fe-Mn-Ti-V-Zr,CoFeMnTiVZr1.6,AC,IM,C14,-0.334,-32.23,-20.1102,-1.773129375,9.942555208,,,,,,0,0,0,0,0,0,,,0.151515152,0,0,0,,0.151515152,,0,0,0,,0,0,0,0.151515152,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0.151515152,0,0.151515152,0,0,,0,0.242424242
129,Co-Fe-Mn-Ti-V-Zr,CoFeMnTi0.5VZr,AC,IM,C14,-0.328,-31.65,-18.5785,-1.767761472,9.510230795,,,,,,0,0,0,0,0,0,,,0.181818182,0,0,0,,0.181818182,,0,0,0,,0,0,0,0.181818182,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0.090909091,0,0.181818182,0,0,,0,0.181818182
129,Co-Fe-Mn-Ti-V-Zr,CoFeMnTiV0.4Zr,AC,IM,C14,-0.343,-33.09,-20.7407,-1.754272341,9.629817891,,,,,,0,0,0,0,0,0,,,0.185185185,0,0,0,,0.185185185,,0,0,0,,0,0,0,0.185185185,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0.185185185,0,0.074074074,0,0,,0,0.185185185
129,Co-Fe-Mn-Ti-V-Zr,CoFeMnTiVZr0.4,AC,IM,C14,-0.347,-33.48,-16.0494,-1.754272341,7.893225832,,,,,,0,0,0,0,0,0,,,0.185185185,0,0,0,,0.185185185,,0,0,0,,0,0,0,0.185185185,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0.185185185,0,0.185185185,0,0,,0,0.074074074
129,Co-Fe-Mn-Ti-V-Zr,CoFeMnTi2.0VZr,AC,IM,C14,-0.353,-34.06,-18.2041,-1.747868097,8.81173632,,,,,,0,0,0,0,0,0,,,0.142857143,0,0,0,,0.142857143,,0,0,0,,0,0,0,0.142857143,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0.285714286,0,0.142857143,0,0,,0,0.142857143
129,Co-Fe-Mn-Ti-V-Zr,CoFeMnTiV2.0Zr,AC,IM,C14,-0.319,-30.78,-16,-1.747868097,8.745266846,,,,,,0,0,0,0,0,0,,,0.142857143,0,0,0,,0.142857143,,0,0,0,,0,0,0,0.142857143,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0.142857143,0,0.285714286,0,0,,0,0.142857143
129,Co-Fe-Mn-Ti-V-Zr,CoFeMnTiVZr2.0,AC,IM,C14,-0.322,-31.07,-20.6531,-1.747868097,10.18940837,,,,,,0,0,0,0,0,0,,,0.142857143,0,0,0,,0.142857143,,0,0,0,,0,0,0,0.142857143,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0.142857143,0,0.142857143,0,0,,0,0.285714286
129,Co-Fe-Mn-Ti-V-Zr,CoFeMnTiV2.3Zr,AC,IM,C14,-0.31,-29.91,-15.3425,-1.725450926,8.602799231,,,,,,0,0,0,0,0,0,,,0.136986301,0,0,0,,0.136986301,,0,0,0,,0,0,0,0.136986301,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0.136986301,0,0.315068493,0,0,,0,0.136986301
129,Co-Fe-Mn-Ti-V-Zr,CoFeMnTiVZr2.3,AC,IM,C14,-0.312,-30.1,-20.9045,-1.725450926,10.30807961,,,,,,0,0,0,0,0,0,,,0.136986301,0,0,0,,0.136986301,,0,0,0,,0,0,0,0.136986301,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0.136986301,0,0.136986301,0,0,,0,0.315068493
129,Co-Fe-Mn-Ti-V-Zr,CoFeMnTi2.5VZr,AC,IM,C14,-0.341,-32.9,-17.8133,-1.709472777,8.597088903,,,,,,0,0,0,0,0,0,,,0.133333333,0,0,0,,0.133333333,,0,0,0,,0,0,0,0.133333333,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0.333333333,0,0.133333333,0,0,,0,0.133333333
129,Co-Fe-Mn-Ti-V-Zr,CoFeMnTiV2.6Zr,AC,IM,C14,-0.301,-29.04,-14.7368,-1.701262753,8.466628496,,,,,,0,0,0,0,0,0,,,0.131578947,0,0,0,,0.131578947,,0,0,0,,0,0,0,0.131578947,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0.131578947,0,0.342105263,0,0,,0,0.131578947
129,Co-Fe-Mn-Ti-V-Zr,CoFeMnTiVZr2.6,AC,IM,C14,-0.303,-29.24,-21.0526,-1.701262753,10.38519409,,,,,,0,0,0,0,0,0,,,0.131578947,0,0,0,,0.131578947,,0,0,0,,0,0,0,0.131578947,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0.131578947,0,0.131578947,0,0,,0,0.342105263
129,Co-Fe-Mn-Ti-V-Zr,CoFeMnTiV3.0Zr,AC,IM,C14,-0.29,-27.98,-14,-1.667461933,8.294175185,,,,,,0,0,0,0,0,0,,,0.125,0,0,0,,0.125,,0,0,0,,0,0,0,0.125,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0.125,0,0.375,0,0,,0,0.125
129,Co-Fe-Mn-Ti-V-Zr,CoFeMnTiVZr3.0,AC,IM,C14,-0.291,-28.08,-21.125,-1.667461933,10.4397593,,,,,,0,0,0,0,0,0,,,0.125,0,0,0,,0.125,,0,0,0,,0,0,0,0.125,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0.125,0,0.125,0,0,,0,0.375
130,Co-Fe-Mo-Ni-V,CoFeMoNiV,AC,SS+IM,FCC+IM(CoMo2Ni),-0.15,-14.47,-8.96,-1.609437912,3.760334149,624.6,,,1977.4,,0,0,0,0,0,0,,,0.2,0,0,0,,0.2,,0,0,0,,0,0,0,0,0.2,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0.2,0,0,,0,0
130,Co-Fe-Mo-Ni-V,CoFeMoNi1.2V,AC,SS+IM,FCC+IM(Co2Mo3),-0.151,-14.57,-9.0828,-1.60658442,3.733839411,602,,,,,0,0,0,0,0,0,,,0.192307692,0,0,0,,0.192307692,,0,0,0,,0,0,0,0,0.192307692,0,0,0.230769231,0,,0,0,0,0,0,0,,0,0,0,0,0.192307692,0,0,,0,0
130,Co-Fe-Mo-Ni-V,CoFeMo0.8NiV,AC,SS+IM,FCC+IM(CoMo2Ni),-0.156,-15.05,-9.2361,-1.60580651,3.623178024,605.6,,,2163.8,,0,0,0,0,0,0,,,0.208333333,0,0,0,,0.208333333,,0,0,0,,0,0,0,0,0.166666667,0,0,0.208333333,0,,0,0,0,0,0,0,,0,0,0,0,0.208333333,0,0,,0,0
130,Co-Fe-Mo-Ni-V,CoFeMoNi1.4V,AC,SS+IM,FCC+IM(Co2Mo3),-0.152,-14.67,-9.1632,-1.599165411,3.705992672,537.5,,,,,0,0,0,0,0,0,,,0.185185185,0,0,0,,0.185185185,,0,0,0,,0,0,0,0,0.185185185,0,0,0.259259259,0,,0,0,0,0,0,0,,0,0,0,0,0.185185185,0,0,,0,0
130,Co-Fe-Mo-Ni-V,CoFeMo0.6NiV,AC,SS+IM,FCC+IM(CoMo2Ni),-0.163,-15.73,-9.5274,-1.592685733,3.444030886,556.7,,,2025.7,,0,0,0,0,0,0,,,0.217391304,0,0,0,,0.217391304,,0,0,0,,0,0,0,0,0.130434783,0,0,0.217391304,0,,0,0,0,0,0,0,,0,0,0,0,0.217391304,0,0,,0,0
130,Co-Fe-Mo-Ni-V,CoFeMoNi1.6V,AC,SS+IM,FCC+IM(Co2Mo3),-0.153,-14.76,-9.2092,-1.588479847,3.677199534,520.4,,,,,0,0,0,0,0,0,,,0.178571429,0,0,0,,0.178571429,,0,0,0,,0,0,0,0,0.178571429,0,0,0.285714286,0,,0,0,0,0,0,0,,0,0,0,0,0.178571429,0,0,,0,0
130,Co-Fe-Mo-Ni-V,CoFeMoNi1.8V,AC,SS+IM,FCC+IM(Co2Mo3),-0.154,-14.86,-9.2271,-1.575441366,3.647777152,510.3,,,,,0,0,0,0,0,0,,,0.172413793,0,0,0,,0.172413793,,0,0,0,,0,0,0,0,0.172413793,0,0,0.310344828,0,,0,0,0,0,0,0,,0,0,0,0,0.172413793,0,0,,0,0
130,Co-Fe-Mo-Ni-V,CoFeMo0.4NiV,AC,SS+IM,FCC+IM(CoMo2Ni),-0.17,-16.4,-9.8347,-1.564903698,3.206320023,402.5,,,2138.26,,0,0,0,0,0,0,,,0.227272727,0,0,0,,0.227272727,,0,0,0,,0,0,0,0,0.090909091,0,0,0.227272727,0,,0,0,0,0,0,0,,0,0,0,0,0.227272727,0,0,,0,0
130,Co-Fe-Mo-Ni-V,CoFeMoNi2.0V,AC,SS+IM,FCC+IM(Co2Mo3),-0.154,-14.86,-9.2222,-1.560710409,3.617974405,382.3,,679.1,1152.6,24.7,0,0,0,0,0,0,,,0.166666667,0,0,0,,0.166666667,,0,0,0,,0,0,0,0,0.166666667,0,0,0.333333333,0,,0,0,0,0,0,0,,0,0,0,0,0.166666667,0,0,,0,0
130,Co-Fe-Mo-Ni-V,CoFeMo0.2NiV,AC,SS+IM,FCC+IM(CoMo2Ni),-0.178,-17.17,-10.1587,-1.511724426,2.881943619,267.3,,686.9,,,0,0,0,0,0,0,,,0.238095238,0,0,0,,0.238095238,,0,0,0,,0,0,0,0,0.047619048,0,0,0.238095238,0,,0,0,0,0,0,0,,0,0,0,0,0.238095238,0,0,,0,0
130,Co-Fe-Ni-V,CoFeNiV,AC,SS,FCC,-0.187,-18.04,-10.5,-1.386294361,2.415226675,238.1,,428.3,,,0,0,0,0,0,0,,,0.25,0,0,0,,0.25,,0,0,0,,0,0,0,0,0,0,0,0.25,0,,0,0,0,0,0,0,,0,0,0,0,0.25,0,0,,0,0
131,Cr-Cu-Fe-Mn-Ni,CrCuFeMnNi,AC,SS,BCC+2FCC,-0.03,-2.89,2.72,-1.609437912,3.197741982,,,,,,0,0,0,0,0,0,,,0,0.2,0.2,0,,0.2,,0,0,0,,0,0,0,0.2,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
131,Cr-Cu-Fe-Mn-Ni,Cr2CuFe2Mn2Ni2,AC,SS,2FCC,-0.033,-3.18,0.0988,-1.58109375,3.369187366,,,,,,0,0,0,0,0,0,,,0,0.222222222,0.111111111,0,,0.222222222,,0,0,0,,0,0,0,0.222222222,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
131,Cr-Cu-Fe-Mn-Ni,Cr2Cu2FeMn2Ni,AC,SS,BCC+FCC,-0.019,-1.83,4.5,-1.559581156,3.315030446,,,,,,0,0,0,0,0,0,,,0,0.25,0.25,0,,0.125,,0,0,0,,0,0,0,0.25,0,0,0,0.125,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
131,Cr-Cu-Fe-Mn-Ni,Cr2Cu2FeMnNi2,AC,SS,BCC+2FCC,-0.037,-3.57,3.25,-1.559581156,2.696102005,,,,,,0,0,0,0,0,0,,,0,0.25,0.25,0,,0.125,,0,0,0,,0,0,0,0.125,0,0,0,0.25,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
131,Cr-Cu-Fe-Mn-Ni,CrCu2Fe2Mn2Ni,AC,SS,BCC+2FCC,-0.019,-1.83,4.6875,-1.559581156,3.380808071,,,,,,0,0,0,0,0,0,,,0,0.125,0.25,0,,0.25,,0,0,0,,0,0,0,0.25,0,0,0,0.125,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
131,Cr-Cu-Fe-Mn-Ni,CrCu2Fe2MnNi2,AC,SS,2FCC,-0.037,-3.57,3.875,-1.559581156,2.747771313,,,,,,0,0,0,0,0,0,,,0,0.125,0.25,0,,0.25,,0,0,0,,0,0,0,0.125,0,0,0,0.25,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
131,Cr-Cu-Fe-Mn-Ni,Cr2CuFe2MnNi,AC,SS,BCC+2FCC,-0.021,-2.03,2.6122,-1.549826046,2.900070845,,,,,,0,0,0,0,0,0,,,0,0.285714286,0.142857143,0,,0.285714286,,0,0,0,,0,0,0,0.142857143,0,0,0,0.142857143,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
131,Cr-Cu-Fe-Mn-Ni,CrCuFeMn2Ni2,AC,SS,FCC,-0.042,-4.05,-0.4898,-1.549826046,3.567694756,,,,,,0,0,0,0,0,0,,,0,0.142857143,0.142857143,0,,0.142857143,,0,0,0,,0,0,0,0.285714286,0,0,0,0.285714286,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
132,Al-Cr-Cu-Fe-Ni,AlCrCuFeNi,AC,SS,FCC+BCC,-0.268,-25.86,-4,-1.609437912,5.628086233,342,,,,,0,0.2,0,0,0,0,,,0,0.2,0.2,0,,0.2,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
132,Co-Cr-Cu-Fe-Ni,CoCrCuFeNi,AC,SS,FCC+BCC,-0.042,-4.05,3.2,-1.609437912,1.033203661,286,,,,,0,0,0,0,0,0,,,0.2,0.2,0.2,0,,0.2,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
132,Cr-Cu-Fe-Mn-Ni,CrCuFeMnNi,AC,SS,BCC+FCC,-0.03,-2.89,2.72,-1.609437912,3.197741982,296,,,,,0,0,0,0,0,0,,,0,0.2,0.2,0,,0.2,,0,0,0,,0,0,0,0.2,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
132,Cr-Cu-Fe-Mo-Ni,CrCuFeMoNi,AC,SS,FCC,-0.028,-2.7,4.64,-1.609437912,3.580228809,263,,,,,0,0,0,0,0,0,,,0,0.2,0.2,0,,0.2,,0,0,0,,0,0,0,0,0.2,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
132,Cr-Cu-Fe-Ni-Zr,CrCuFeNiZr,AC,SS+IM,BCC+IM,-0.231,-22.29,-14.4,-1.609437912,10.60862829,566,,,,,0,0,0,0,0,0,,,0,0.2,0.2,0,,0.2,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0.2
132,Al-Co-Cr-Fe-Ni,Al1.5CoCrFeNi,AC,SS,BCC,-0.377,-36.37,-14.281,-1.594166699,6.364565808,402,,,,,0,0.272727273,0,0,0,0,,,0.181818182,0.181818182,0,0,,0.181818182,,0,0,0,,0,0,0,0,0,0,0,0.181818182,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
132,Al-Co-Cr-Fe-Ni,Al2.0CoCrFeNi,AC,SS,BCC,-0.428,-41.3,-15.4444,-1.560710409,6.6780149,432,,,,,0,0.333333333,0,0,0,0,,,0.166666667,0.166666667,0,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
132,Al-Co-Cr-Fe-Ni,Al2.5CoCrFeNi,AC,SS,BCC,-0.458,-44.19,-16.0947,-1.519382665,6.841679617,487,,,,,0,0.384615385,0,0,0,0,,,0.153846154,0.153846154,0,0,,0.153846154,,0,0,0,,0,0,0,0,0,0,0,0.153846154,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
132,Al-Co-Cr-Fe-Ni,Al3.0CoCrFeNi,AC,SS,BCC,-0.485,-46.8,-16.4082,-1.475076311,6.916236852,506,,,,,0,0.428571429,0,0,0,0,,,0.142857143,0.142857143,0,0,,0.142857143,,0,0,0,,0,0,0,0,0,0,0,0.142857143,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
133,Cr-Cu-Fe-Ni,CrCuFeNi,AC,SS,FCC,-0.034,-3.28,3.0095,-1.375811863,1.049504468,,,,,,0,0,0,0,0,0,,,0,0.27027027,0.189189189,0,,0.27027027,,0,0,0,,0,0,0,0,0,0,0,0.27027027,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
133,Cr-Fe-Ni,CrFeNi,AC,SS,FCC,-0.046,-4.44,-4.4444,-1.098612289,0.264975775,,,,,,0,0,0,0,0,0,,,0,0.333333333,0,0,,0.333333333,,0,0,0,,0,0,0,0,0,0,0,0.333333333,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
135,Cr-Fe-Mn-Ni,Cr0.66FeMnNi,AC,SS,FCC,-0.041,-3.96,-4.1685,-1.372392162,3.684861172,,,,,,0,0,0,0,0,0,,,0,0.180327869,0,0,,0.273224044,,0,0,0,,0,0,0,0.273224044,0,0,0,0.273224044,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
136,Al-Cr-Fe-Mn-Ni,Al0.5CrFe1.5MnNi0.5,AC,SS,BCC,-0.149,-14.38,-7.2593,-1.522955068,5.163252279,,,,,,0,0.111111111,0,0,0,0,,,0,0.222222222,0,0,,0.333333333,,0,0,0,,0,0,0,0.222222222,0,0,0,0.111111111,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
136,Al-Cr-Fe-Mn-Ni,Al0.3CrFe1.5MnNi0.5,AC,SS,BCC+FCC,-0.107,-10.32,-5.5057,-1.481770318,4.702748665,,,,,,0,0.069767442,0,0,0,0,,,0,0.23255814,0,0,,0.348837209,,0,0,0,,0,0,0,0.23255814,0,0,0,0.11627907,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
136,Cr-Fe-Mn-Ni,CrFe1.5MnNi0.5,AC,SS+IM,FCC+��,-0.019,-1.83,-2.125,-1.320888343,3.603145636,,,,,,0,0,0,0,0,0,,,0,0.25,0,0,,0.375,,0,0,0,,0,0,0,0.25,0,0,0,0.125,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
137,Cr-Hf-Nb-Ti-Zr,CrHfNbTiZr,AC,SS+IM,BCC+2Laves,-0.045,-4.34,-4,-1.609437912,8.626538583,464,112,1375,2130,2.8,0,0,0,0,0,0,,,0,0.2,0,0,,0,,0,0,0.2,,0,0,0,0,0,0.2,0,0,0,,0,0,0,0,0,0,,0,0,0.2,0,0,0,0,,0,0.2
137,Hf-Nb-Ti-V-Zr,HfNbTiVZr,AC,SS+IM,BCC+Unknown,-0.009,-0.87,0.16,-1.609437912,7.067352431,387.5,128,1170,1463,29.6,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0.2,,0,0,0,0,0,0.2,0,0,0,,0,0,0,0,0,0,,0,0,0.2,0,0.2,0,0,,0,0.2
138,Mo-Nb-Ta-V-W,MoNbTaVW,AC,SS,BCC,-0.112,-10.81,-4.64,-1.609437912,3.14801812,,180,1246,1270,,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0,,0,0,0,0,0.2,0.2,0,0,0,,0,0,0,0,0,0,,0.2,0,0,0,0.2,0.2,0,,0,0
138,Mo-Nb-Ta-W,MoNbTaW,AC,SS,BCC,-0.117,-11.29,-6.5,-1.386294361,2.310461902,,220,1058,1211,,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0,,0,0,0,0,0.25,0.25,0,0,0,,0,0,0,0,0,0,,0.25,0,0,0,0,0.25,0,,0,0
139,Hf-Nb-Ta-Ti-Zr,HfNbTaTiZr,AC,SS,BCC,-0.009,-0.87,2.72,-1.609437912,4.99441746,390,,929,,50,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0.2,,0,0,0,0,0,0.2,0,0,0,,0,0,0,0,0,0,,0.2,0,0.2,0,0,0,0,,0,0.2
140,Cr-Mo-Nb-Ta-Ti-Zr,CrMo0.5NbTa0.5TiZr,AC,SS+IM,2BCC+C15,-0.083,-8.01,-4.92,-1.748067349,8.042355714,540,,1595,2046,5,0,0,0,0,0,0,,,0,0.2,0,0,,0,,0,0,0,,0,0,0,0,0.1,0.2,0,0,0,,0,0,0,0,0,0,,0.1,0,0.2,0,0,0,0,,0,0.2
143,Cu-Hf-Ni-Ti-Zr,CuHfNiTiZr,AC,AM,AM,-0.296,-28.56,-27.36,-1.609437912,10.33637041,495,104,1920,,,0,0,0,0,0,0,,,0,0,0.2,0,,0,,0,0,0.2,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0.2,0,0,0,0,,0,0.2
145,Hf-Mo-Nb-Si-Ti-V,HfMo0.5NbSi0.7TiV0.5,AC,SS+IM,BCC+IM,-0.362,-34.93,-31.1182,-1.748162432,9.442048204,612,,2134,2242,9.2,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0.212765957,,0,0,0,0,0.106382979,0.212765957,0,0,0,,0,0,0,0.14893617,0,0,,0,0,0.212765957,0,0.106382979,0,0,,0,0
145,Hf-Mo-Nb-Si-Ti-V,HfMo0.5NbSi0.5TiV0.5,AC,SS+IM,BCC+IM,-0.284,-27.4,-24.4444,-1.735126457,8.757429488,582,,1787,2052,11.9,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0.222222222,,0,0,0,0,0.111111111,0.222222222,0,0,0,,0,0,0,0.111111111,0,0,,0,0,0.222222222,0,0.111111111,0,0,,0,0
145,Hf-Mo-Nb-Si-Ti-V,HfMo0.5NbSi0.3TiV0.5,AC,SS+IM,BCC+IM,-0.195,-18.81,-16.3656,-1.703810144,7.879095001,500,,1617,2016,18.5,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0.23255814,,0,0,0,0,0.11627907,0.23255814,0,0,0,,0,0,0,0.069767442,0,0,,0,0,0.23255814,0,0.11627907,0,0,,0,0
145,Hf-Mo-Nb-Ti-V,HfMo0.5NbTiV0.5,AC,SS,BCC,-0.042,-4.05,-0.875,-1.559581156,5.935296931,403,,1260,,,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0.25,,0,0,0,0,0.125,0.25,0,0,0,,0,0,0,0,0,0,,0,0,0.25,0,0.125,0,0,,0,0
146,Hf-Mo-Nb-Si-Ti-Zr,Hf0.5Mo0.5NbSi0.9TiZr,AC,SS+IM,BCC+IM,-0.449,-43.32,-39.4502,-1.750045745,10.63629522,640,,1677,,9,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0.102040816,,0,0,0,0,0.102040816,0.204081633,0,0,0,,0,0,0,0.183673469,0,0,,0,0,0.204081633,0,0,0,0,,0,0.204081633
146,Hf-Mo-Nb-Si-Ti-Zr,Hf0.5Mo0.5NbSi0.7TiZr,AC,SS+IM,BCC+IM,-0.379,-36.57,-33.3907,-1.748162432,9.987340405,580,,1604,,12,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0.106382979,,0,0,0,0,0.106382979,0.212765957,0,0,0,,0,0,0,0.14893617,0,0,,0,0,0.212765957,0,0,0,0,,0,0.212765957
146,Hf-Mo-Nb-Si-Ti-Zr,Hf0.5Mo0.5NbSi0.5TiZr,AC,SS+IM,BCC+IM,-0.298,-28.75,-26.0741,-1.735126457,9.173947605,524,,1605,,23,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0.111111111,,0,0,0,0,0.111111111,0.222222222,0,0,0,,0,0,0,0.111111111,0,0,,0,0,0.222222222,0,0,0,0,,0,0.222222222
146,Hf-Mo-Nb-Si-Ti-Zr,Hf0.5Mo0.5NbSi0.3TiZr,AC,SS+IM,BCC+IM,-0.203,-19.59,-17.2201,-1.703810144,8.123389588,494,,1428,,23,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0.11627907,,0,0,0,0,0.11627907,0.23255814,0,0,0,,0,0,0,0.069767442,0,0,,0,0,0.23255814,0,0,0,0,,0,0.23255814
146,Hf-Mo-Nb-Si-Ti-Zr,Hf0.5Mo0.5NbSi0.1TiZr,AC,SS+IM,BCC+IM,-0.098,-9.46,-6.4723,-1.636207874,6.690756057,442,,1365,,28,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0.12195122,,0,0,0,0,0.12195122,0.243902439,0,0,0,,0,0,0,0.024390244,0,0,,0,0,0.243902439,0,0,0,0,,0,0.243902439
146,Hf-Mo-Nb-Ti-Zr,Hf0.5Mo0.5NbTiZr,AC,SS,BCC,-0.042,-4.05,-0.25,-1.559581156,5.730437906,400,,1178,,25,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0.125,,0,0,0,0,0.125,0.25,0,0,0,,0,0,0,0,0,0,,0,0,0.25,0,0,0,0,,0,0.25
147,Hf-Mo-Nb-Ta-Ti-Zr,HfMoNbTaTiZr,AC,SS,BCC,-0.072,-6.95,-0.8889,-1.791759469,5.783370742,505,115,1512,,12,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0.166666667,,0,0,0,0,0.166666667,0.166666667,0,0,0,,0,0,0,0,0,0,,0.166666667,0,0.166666667,0,0,0,0,,0,0.166666667
147,Hf-Mo-Nb-Ta-Ti-Zr,HfMo0.75NbTaTiZr,AC,SS,BCC,-0.058,-5.6,-0.2117,-1.786723603,5.653424959,492,109,1373,,,0,0,0,0,0,0,,,0,0,0,0,,0,,0,0,0.173913043,,0,0,0,0,0.130434783,0.173913043,0,0,0,,0,0,0,0,0,0,,0.173913043,0,0.173913043,0,0,0,0,,0,0.173913043
